id;preparacao;energia;proteina;lipidios; carboidrato;fibra;colesterol;acucartotal;acucaradicao;calcio;magnesio;ferro;sodio;sodioadicao;potassio;vitamina_a;tiamina;vitamina_d;vitamina_e;vitamina_c
6300101;99;135,62;2,5;1,2;27,78;1,55;0;0;0;3,51;2,23;0,08;1,19;382;14,53;0;0;0;0,08;0
6300201;99;130,95;2,56;1,97;25,56;2,72;0;0;0;5,15;58,13;0,26;1,23;282;74,42;0;0,08;0;0,08;0
6300701;1;160,14;3,32;7,18;25,11;4,25;0;3,16;0;3,15;26,01;0,45;244,96;245;212,05;13,17;0,22;0;0,57;6,2
6300701;2;160,14;3,32;7,18;25,11;4,25;0;3,16;0;3,15;26,01;0,45;244,96;245;212,05;13,17;0,22;0;0,57;6,2
6300701;3;160,14;3,32;7,18;25,11;4,25;0;3,16;0;3,15;26,01;0,45;244,96;245;212,05;13,17;0,22;0;0,57;6,2
6300701;4;160,14;3,32;7,18;25,11;4,25;0;3,16;0;3,15;26,01;0,45;244,96;245;212,05;13,17;0,22;0;0,57;6,2
6300701;7;160,14;3,32;7,18;25,11;4,25;0;3,16;0;3;26;0,44;0;245;212;13,17;0,22;0;0,57;6,2
6300701;13;160,14;3,32;7,18;25,11;4,25;0;3,16;0;3;26;0,44;0;245;212;13,17;0,22;0;0,57;6,2
6300701;99;160,14;3,32;7,18;25,11;4,25;0;3,16;0;3,15;26,01;0,45;244,96;245;212,05;13,17;0,22;0;0,57;6,2
6300706;1;79,68;1,24;2,2;13,5;0,67;0;0,29;0;3,45;6,93;0,74;131,5;126;25,96;1,83;0,11;0;0,18;0
6300706;2;62,95;1,24;0,31;13,5;0,67;0;0,29;0;3,37;6,93;0,74;5,01;126;25,93;1,83;0,11;0;0,03;0
6300706;13;79,68;1,24;2,2;13,5;0,67;0;0,29;0;3,37;6,93;0,74;5,01;126;25,93;1,83;0,11;0;0,18;0
6300706;14;62,95;1,24;0,31;13,5;0,67;0;0,29;0;3,37;6,93;0,74;5,01;126;25,93;1,83;0,11;0;0,03;0
6300706;15;31,44;0,95;0,12;7,01;0,71;0;3,28;2,52;8,56;6,35;0,29;310,43;0;88,32;33,48;0,03;0;0,2;2,1
6300706;99;62,95;1,24;0,31;13,5;0,67;0;0,29;0;3,37;6,93;0,74;5,01;126;25,93;1,83;0,11;0;0,03;0
6300707;99;62,95;1,24;0,31;13,5;0,67;0;0,29;0;3,37;6,93;0,74;5,01;126;25,93;1,83;0,11;0;0,03;0
6301001;99;567;25,8;49,24;16,13;8,5;0;4;0;92;168;4,58;18;0;705;0;0,64;0;8,33;0
6301101;99;109,09;5,36;3,06;15,63;5,5;0;5,94;0;27;39;1,54;3;236;271;40,08;0,26;0;0,37;14,2
6301201;99;85,62;4,8;3,17;10,1;3,6;0;1,24;0;18;31;1,5;41;222;193;18,83;0,13;0;0,34;19,8
6301204;99;85,62;4,8;3,17;10,1;3,6;0;1,24;0;18;31;1,5;41;222;193;18,83;0,13;0;0,34;19,8
6301603;99;121,33;3,17;3,13;20,32;5;0;0,34;0;128;52;1,12;4;229;418;39,58;0,1;0;0,45;2,2
6301634;99;121,33;3,17;3,13;20,32;5;0;0,34;0;128;52;1,12;4;229;418;39,58;0,1;0;0,45;2,2
6302001;99;534;18,29;42,16;28,88;27,3;0;1,55;0;255;392;5,73;30;0;813;0;1,64;0;0,31;0,6
6302602;99;97,41;5,84;1,79;15,05;3,78;0;0,3;0;55,2;38,2;2,22;5,2;219;336,6;0;0,07;0;0,69;0
6302801;99;188,48;8,86;5,36;27,42;7,6;0;1,7;0;49;48;2,89;7;230;291;1,33;0,12;0;0,58;1,3
6302901;99;136,28;9,02;2,67;20,13;5,86;0;0,39;0;19;36;3,33;2;191;369;0,42;0,17;0;0,3;1,5
6303001;99;196,34;16,64;11,61;9,93;6;0;0,8;0;102;86;5,14;1;219;515;0,42;0,16;0;0,57;1,7
6303102;99;97,41;5,84;1,79;15,05;3,78;0;0,3;0;55,2;38,2;2,22;5,2;219;336,6;0;0,07;0;0,69;0
6303501;99;62,95;1,24;0,31;13,5;0,67;0;0,29;0;3,37;6,93;0,74;5,01;126;25,93;1,83;0,11;0;0,03;0
6304034;99;121,33;3,17;3,13;20,32;5;0;0,34;0;128;52;1,12;4;229;418;39,58;0,1;0;0,45;2,2
6304101;99;97,41;5,84;1,79;15,05;3,78;0;0,3;0;55,2;38,2;2,22;5,2;219;336,6;0;0,07;0;0,69;0
6304201;99;445,94;10,77;17,78;64,85;12,07;0;0,72;0;6,49;119,91;2,67;1072,51;0;274,11;8,19;0,09;0;1,24;0
6304301;99;135,62;2,5;1,2;27,78;1,55;0;0;0;3,51;2,23;0,08;1,19;382;14,53;0;0;0;0,08;0
6304401;99;130,95;2,56;1,97;25,56;2,72;0;0;0;5,15;58,13;0,26;1,23;282;74,42;0;0,08;0;0,08;0
6304602;99;196,34;16,64;11,61;9,93;6;0;0,8;0;102;86;5,14;1;219;515;0,42;0,16;0;0,57;1,7
6304901;99;135,47;4,37;4,33;19,83;2,16;0;1,89;0;16,57;61,58;1,41;4,27;374;174,05;0,22;0,11;0;0,96;0
6400101;1;86;1,71;0,1;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,06;7,4
6400101;2;86;1,71;0,1;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,06;7,4
6400101;3;86;1,71;0,1;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,06;7,4
6400101;4;86;1,71;0,1;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,06;7,4
6400101;5;263,5;2,87;13,64;33,6;3,44;0;1,44;0;13,43;33,58;0,53;8,4;380;550,76;0,28;0,17;0;1,2;12,43
6400101;7;111,74;1,71;3,01;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,3;7,4
6400101;8;73,6;1,63;0,12;17,08;1,94;0;1,54;0;9;19,2;0,45;108,8;242;328,6;3,62;0,08;0;0,33;7,32
6400101;9;101,39;2,15;2,57;17,86;1,68;6,83;1,72;0;29,28;18,31;0,32;24,92;242;292,45;21,21;0,1;0,23;0,11;5,92
6400101;10;263,5;2,87;13,64;33,6;3,44;0;1,44;0;13,43;33,58;0,53;8,4;380;550,76;0,28;0,17;0;1,2;12,43
6400101;11;111,74;1,71;3,01;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,3;7,4
6400101;13;111,74;1,71;3,01;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,3;7,4
6400101;15;31,44;0,95;0,12;7,01;0,71;0;3,28;2,52;8,56;6,35;0,29;310,43;0;88,32;33,48;0,03;0;0,2;2,1
6400101;99;86;1,71;0,1;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,06;7,4
6400303;2;76;1,37;0,14;17,72;2,5;0;5,74;0;27;18;0,72;27;148;230;787;0,06;0;0,94;12,8
6400303;7;91,74;1,37;1,92;17,72;2,5;0;5,74;0;27;18;0,72;27;148;230;787;0,06;0;1,1;12,8
6400303;13;91,74;1,37;1,92;17,72;2,5;0;5,74;0;27;18;0,72;27;148;230;787;0,06;0;1,1;12,8
6400303;99;76;1,37;0,14;17,72;2,5;0;5,74;0;27;18;0,72;27;148;230;787;0,06;0;0,94;12,8
6400304;99;76;1,37;0,14;17,72;2,5;0;5,74;0;27;18;0,72;27;148;230;787;0,06;0;0,94;12,8
6400401;1;76;1,37;0,14;17,72;2,5;0;5,74;0;27;18;0,72;27;148;230;787;0,06;0;0,94;12,8
6400401;2;76;1,37;0,14;17,72;2,5;0;5,74;0;27;18;0,72;27;148;230;787;0,06;0;0,94;12,8
6400401;4;90;2,01;0,15;20,71;3,3;0;6,47;0;38;27;0,69;36;148;475;960,88;0,11;0;0,71;19,6
6400401;5;351,28;4,4;12,59;56,88;8,03;0;18,43;0;86,67;57,78;2,31;86,67;148;738,3;2526,27;0,18;0;4,14;41,09
6400401;7;91,74;1,37;1,92;17,72;2,5;0;5,74;0;27;18;0,72;27;148;230;787;0,06;0;1,1;12,8
6400401;13;91,74;1,37;1,92;17,72;2,5;0;5,74;0;27;18;0,72;27;148;230;787;0,06;0;1,1;12,8
6400401;99;76;1,37;0,14;17,72;2,5;0;5,74;0;27;18;0,72;27;148;230;787;0,06;0;0,94;12,8
6400501;1;100;1,71;0,12;23,4;1,8;0;6,47;0;35;21;0,54;8;260;377;1043,46;0,07;0;0,77;9,1
6400501;2;100;1,71;0,12;23,4;1,8;0;6,47;0;35;21;0,54;8;260;377;1043,46;0,07;0;0,77;9,1
6400501;4;90;2,01;0,15;20,71;3,3;0;6,47;0;38;27;0,69;36;260;475;960,88;0,11;0;0,71;19,6
6400501;5;115,74;1,71;1,9;23,4;1,8;0;6,47;0;35;21;0,54;8;260;377;1043,46;0,07;0;0,93;9,1
6400501;7;115,74;1,71;1,9;23,4;1,8;0;6,47;0;35;21;0,54;8;260;377;1043,46;0,07;0;0,93;9,1
6400501;13;115,74;1,71;1,9;23,4;1,8;0;6,47;0;35;21;0,54;8;260;377;1043,46;0,07;0;0,93;9,1
6400501;15;31,44;0,95;0,12;7,01;0,71;0;3,28;2,52;8,56;6,35;0,29;310,43;0;88,32;33,48;0,03;0;0,2;2,1
6400508;99;100;1,71;0,12;23,4;1,8;0;6,47;0;35;21;0,54;8;260;377;1043,46;0,07;0;0,77;9,1
6400601;1;125;0,6;0,3;30,1;1,6;0;0;0;19;27;0,1;1;286;100;0;0,06;0;0;11,1
6400601;2;125;0,6;0,3;30,1;1,6;0;0;0;19;27;0,1;1;286;100;0;0,06;0;0;11,1
6400601;4;125;0,6;0,3;30,1;1,6;0;0;0;19;27;0,1;1;286;100;0;0,06;0;0;11,1
6400601;5;162,74;0,57;5,26;28,6;1,52;0;0;0;18,05;25,65;0,1;0,95;286;95;0;0,06;0;0,41;10,55
6400601;7;162,74;0,57;5,26;28,6;1,52;0;0;0;18,05;25,65;0,1;0,95;286;95;0;0,06;0;0,41;10,55
6400601;8;104,8;0,74;0,28;25,16;1,58;0;0,85;0;17,8;24,8;0,28;105,6;228,8;146,2;3,48;0,05;0;0,28;10,28
6400601;11;154,6;0,61;4,34;28,6;1,52;10,75;0,01;0;19,25;25,75;0,1;29,75;286;96,2;34,21;0,06;0,07;0,12;10,55
6400601;13;162,74;0,57;5,26;28,6;1,52;0;0;0;18,05;25,65;0,1;0,95;286;95;0;0,06;0;0,41;10,55
6400601;15;31,44;0,95;0,12;7,01;0,71;0;3,28;2,52;8,56;6,35;0,29;310,43;0;88,32;33,48;0,03;0;0,2;2,1
6400601;99;125;0,6;0,3;30,1;1,6;0;0;0;19;27;0,1;1;286;100;0;0,06;0;0;11,1
6400609;2;125;0,6;0,3;30,1;1,6;0;0;0;19;27;0,1;1;286;100;0;0,06;0;0;11,1
6400609;4;125;0,6;0,3;30,1;1,6;0;0;0;19;27;0,1;1;286;100;0;0,06;0;0;11,1
6400609;5;162,74;0,57;5,26;28,6;1,52;0;0;0;18,05;25,65;0,1;0,95;286;95;0;0,06;0;0,41;10,55
6400609;6;162,74;0,57;5,26;28,6;1,52;0;0;0;18,05;25,65;0,1;0,95;286;95;0;0,06;0;0,41;10,55
6400609;7;162,74;0,57;5,26;28,6;1,52;0;0;0;18,05;25,65;0,1;0,95;286;95;0;0,06;0;0,41;10,55
6400609;8;104,8;0,74;0,28;25,16;1,58;0;0,85;0;17,8;24,8;0,28;105,6;228,8;146,2;3,48;0,05;0;0,28;10,28
6400609;11;154,6;0,61;4,34;28,6;1,52;10,75;0,01;0;19,25;25,75;0,1;29,75;286;96,2;34,21;0,06;0,07;0,12;10,55
6400609;13;162,74;0,57;5,26;28,6;1,52;0;0;0;18,05;25,65;0,1;0,95;286;95;0;0,06;0;0,41;10,55
6400609;15;31,44;0,95;0,12;7,01;0,71;0;3,28;2,52;8,56;6,35;0,29;310,43;0;88,32;33,48;0,03;0;0,2;2,1
6400609;99;125;0,6;0,3;30,1;1,6;0;0;0;19;27;0,1;1;286;100;0;0,06;0;0;11,1
6400610;1;125;0,6;0,3;30,1;1,6;0;0;0;19;27;0,1;1;286;100;0;0,06;0;0;11,1
6400610;2;125;0,6;0,3;30,1;1,6;0;0;0;19;27;0,1;1;286;100;0;0,06;0;0;11,1
6400610;4;125;0,6;0,3;30,1;1,6;0;0;0;19;27;0,1;1;286;100;0;0,06;0;0;11,1
6400610;5;162,74;0,57;5,26;28,6;1,52;0;0;0;18,05;25,65;0,1;0,95;286;95;0;0,06;0;0,41;10,55
6400701;2;100;1,71;0,12;23,4;1,8;0;6,47;0;35;21;0,54;8;260;377;1043,46;0,07;0;0,77;9,1
6400701;5;115,74;1,71;1,9;23,4;1,8;0;6,47;0;35;21;0,54;8;260;377;1043,46;0,07;0;0,93;9,1
6400701;7;115,74;1,71;1,9;23,4;1,8;0;6,47;0;35;21;0,54;8;260;377;1043,46;0,07;0;0,93;9,1
6400701;13;115,74;1,71;1,9;23,4;1,8;0;6,47;0;35;21;0,54;8;260;377;1043,46;0,07;0;0,93;9,1
6400701;14;100;1,71;0,12;23,4;1,8;0;6,47;0;35;21;0,54;8;260;377;1043,46;0,07;0;0,77;9,1
6400701;15;31,44;0,95;0,12;7,01;0,71;0;3,28;2,52;8,56;6,35;0,29;310,43;0;88,32;33,48;0,03;0;0,2;2,1
6400713;2;100;1,71;0,12;23,4;1,8;0;6,47;0;35;21;0,54;8;260;377;1043,46;0,07;0;0,77;9,1
6400802;1;86;1,71;0,1;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,06;7,4
6400802;2;86;1,71;0,1;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,06;7,4
6400802;3;86;1,71;0,1;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,06;7,4
6400802;4;86;1,71;0,1;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,06;7,4
6400802;5;263,5;2,87;13,64;33,6;3,44;0;1,44;0;13,43;33,58;0,53;8,4;380;550,76;0,28;0,17;0;1,2;12,43
6400802;7;111,74;1,71;3,01;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,3;7,4
6400802;8;73,6;1,63;0,12;17,08;1,94;0;1,54;0;9;19,2;0,45;108,8;242;328,6;3,62;0,08;0;0,33;7,32
6400802;9;101,39;2,15;2,57;17,86;1,68;6,83;1,72;0;29,28;18,31;0,32;24,92;242;292,45;21,21;0,1;0,23;0,11;5,92
6400802;12;111,74;1,71;3,01;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,3;7,4
6400802;13;111,74;1,71;3,01;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,3;7,4
6400802;15;31,44;0,95;0,12;7,01;0,71;0;3,28;2,52;8,56;6,35;0,29;310,43;0;88,32;33,48;0,03;0;0,2;2,1
6400802;99;86;1,71;0,1;20,01;2,05;0;0,86;0;8;20;0,31;5;242;328;0,17;0,1;0;0,06;7,4
6400908;2;76;1,37;0,14;17,72;2,5;0;5,74;0;27;18;0,72;27;148;230;787;0,06;0;0,94;12,8
6400908;5;116,4;1,3;5,13;16,83;2,38;0;5,45;0;25,65;17,1;0,69;25,65;148;218,5;747,65;0,05;0;1,35;12,16
6400908;7;91,74;1,37;1,92;17,72;2,5;0;5,74;0;27;18;0,72;27;148;230;787;0,06;0;1,1;12,8
6400908;13;91,74;1,37;1,92;17,72;2,5;0;5,74;0;27;18;0,72;27;148;230;787;0,06;0;1,1;12,8
6401001;1;16;0,68;0,1;3,4;1,6;0;0,92;0;25;10;0,34;39;0;233;0,33;0,01;0;0;14,8
6401001;2;18;0,6;0,1;4,1;1,6;0;2,89;0;27;16;0,4;21;257;227;0;0,02;0;0;22
6401001;12;18;0,6;0,1;4,1;1,6;0;2,89;0;27;16;0,4;21;257;227;0;0,02;0;0;22
6401101;1;43;1,61;0,17;9,56;2,8;0;6,5;0;16;23;0,8;78;0;325;1,67;0,03;0;0,04;4,9
6401101;2;44;1,68;0,18;9,96;2;0;8,8;0;16;23;0,79;77;222;305;1,75;0,03;0;0,04;3,6
6401101;7;67,62;1,68;2,85;9,96;2;0;8,8;0;16;23;0,79;77;222;305;1,75;0,03;0;0,29;3,6
6401101;12;44;1,68;0,18;9,96;2;0;8,8;0;16;23;0,79;77;222;305;1,75;0,03;0;0,04;3,6
6401101;15;31,44;0,95;0,12;7,01;0,71;0;3,28;2,52;8,56;6,35;0,29;310,43;0;88,32;33,48;0,03;0;0,2;2,1
6401101;99;43;1,61;0,17;9,56;2,8;0;6,5;0;16;23;0,8;78;0;325;1,67;0,03;0;0,04;4,9
6401201;1;41;0,93;0,24;9,58;2,8;0;4,73;0;33;12;0,3;69;0;320;840,5;0,07;0;0,86;5,9
6401201;2;35;0,76;0,18;8,22;3;0;3,46;0;30;10;0,34;58;242;235;860,08;0,07;0;1,03;3,6
6401201;5;60,47;0,74;3,17;7,97;2,91;0;3,36;0;29,1;9,7;0,33;56,26;242;227,95;834,28;0,06;0;1,28;3,49
6401201;7;60,47;0,74;3,17;7,97;2,91;0;3,36;0;29,1;9,7;0,33;56,26;242;227,95;834,28;0,06;0;1,28;3,49
6401201;8;32,8;0,87;0,18;7,65;2,7;0;3,62;0;26,6;11,2;0,48;151,2;242;254,2;691,55;0,06;0;1,11;4,28
6401201;10;60,47;0,74;3,17;7,97;2,91;0;3,36;0;29,1;9,7;0,33;56,26;242;227,95;834,28;0,06;0;1,28;3,49
6401201;11;56,74;0,79;2,64;8,22;3;6,52;3,46;0;30,73;10,06;0,34;75,46;242;235,73;880,82;0,07;0,04;1,1;3,6
6401201;12;35;0,76;0,18;8,22;3;0;3,46;0;30;10;0,34;58;242;235;860,08;0,07;0;1,03;3,6
6401201;13;60,47;0,74;3,17;7,97;2,91;0;3,36;0;29,1;9,7;0,33;56,26;242;227,95;834,28;0,06;0;1,28;3,49
6401201;15;31,44;0,95;0,12;7,01;0,71;0;3,28;2,52;8,56;6,35;0,29;310,43;0;88,32;33,48;0,03;0;0,2;2,1
6401201;99;41;0,93;0,24;9,58;2,8;0;4,73;0;33;12;0,3;69;0;320;840,5;0,07;0;0,86;5,9
6401301;2;22;0,71;0,08;5,06;2;0;1,89;0;33;9;0,18;16;242;177;0;0,03;0;0,02;11,6
6401301;7;47,74;0,71;2,99;5,06;2;0;1,89;0;33;9;0,18;16;242;177;0;0,03;0;0,26;11,6
6401601;1;310;11,43;5,85;65,37;3,9;0;0;0;111;264;11,1;148;0;1724;26,5;0,12;0;1,69;80,8
6401801;5;263,5;2,87;13,64;33,6;3,44;0;1,44;0;13,43;33,58;0,53;8,4;380;550,76;0,28;0,17;0;1,2;12,43
6500101;99;148,32;3,8;3,3;26,07;0,3;9,63;17,4;12,33;110,54;13,75;0,08;387,3;0;147,16;27,36;0,06;0,96;0,07;0,25
6500104;99;148,32;3,8;3,3;26,07;0,3;9,63;17,4;12,33;110,54;13,75;0,08;387,3;0;147,16;27,36;0,06;0,96;0,07;0,25
6500105;99;78,24;2,42;3,06;10,46;0,17;6,02;7,2;2,08;124,57;13,22;0,22;319,33;0;156,85;30,1;0,07;0,51;0,19;0,15
6500108;99;148,32;3,8;3,3;26,07;0,3;9,63;17,4;12,33;110,54;13,75;0,08;387,3;0;147,16;27,36;0,06;0,96;0,07;0,25
6500202;99;387;12,94;4,54;77,9;14,5;0;0,86;0;7;144;3,19;8;0;329;9,83;0,1;0;0,29;0
6500301;99;384;16;6,3;67;9,8;0;1,57;0;52;148;4,2;4;0;350;0;0,73;0;0,7;0
6500401;99;384;16;6,3;67;9,8;0;1,57;0;52;148;4,2;4;0;350;0;0,73;0;0,7;0
6500601;99;60,58;1,44;0,2;13;0,26;0;0,52;0;2,82;5,24;0,64;2,65;236;23,2;0,02;0,1;0;0,02;0
6500603;99;351;7,2;1,5;79,1;5,5;0;0;0;1;31;2,3;45;0;58;9;0,25;0;0;0
6500608;99;311;4,8;12,4;45,1;0,7;82;8,27;5,68;83;10;0,7;134;0;118;0;0,11;0;0;0
6500609;99;311;4,8;12,4;45,1;0,7;82;8,27;5,68;83;10;0,7;134;0;118;0;0,11;0;0;0
6500613;2;160,14;3,32;7,18;25,11;4,25;0;3,16;0;3,15;26,01;0,45;244,96;245;212,05;13,17;0,22;0;0,57;6,2
6500614;99;78,24;2,42;3,06;10,46;0,17;6,02;7,2;2,08;124,57;13,22;0,22;319,33;0;156,85;30,1;0,07;0,51;0,19;0,15
6500702;99;78,24;2,42;3,06;10,46;0,17;6,02;7,2;2,08;124,57;13,22;0,22;319,33;0;156,85;30,1;0,07;0,51;0,19;0,15
6500705;99;148,32;3,8;3,3;26,07;0,3;9,63;17,4;12,33;110,54;13,75;0,08;387,3;0;147,16;27,36;0,06;0,96;0,07;0,25
6500801;99;78,24;2,42;3,06;10,46;0,17;6,02;7,2;2,08;124,57;13,22;0,22;319,33;0;156,85;30,1;0,07;0,51;0,19;0,15
6500802;99;128,3;4,35;0,22;26,42;1,71;0;0,72;0;10,74;15,82;0,37;261,48;256;57,49;0,06;0,06;0;0,05;0
6500804;99;78,24;2,42;3,06;10,46;0,17;6,02;7,2;2,08;124,57;13,22;0,22;319,33;0;156,85;30,1;0,07;0,51;0,19;0,15
6500902;99;377;4,7;0,7;88,8;2,1;0;38,02;38,67;56;8;3,9;405;0;52;15;0,73;0;0;0
6500903;99;377;4,7;0,7;88,8;2,1;0;38,02;38,67;56;8;3,9;405;0;52;15;0,73;0;0;0
6501301;99;360;23,15;9,72;51,8;13,2;0;8,7;0;39;239;6,26;12;0;892;5,17;1,88;0;21,81;0
6501303;99;216;15,55;4,25;64,51;42,8;0;1,6;0;73;611;10,57;2;0;1182;0,5;0,52;0;1,49;0
6501304;99;216;15,55;4,25;64,51;42,8;0;1,6;0;73;611;10,57;2;0;1182;0,5;0,52;0;1,49;0
6501401;99;361;1,6;0,3;87,9;6,4;0;0;0;65;37;1,1;1;0;340;0;0,14;0;0;0
6501410;99;361;1,6;0,3;87,9;6,4;0;0;0;65;37;1,1;1;0;340;0;0,14;0;0;0
6501415;99;361;1,6;0,3;87,9;6,4;0;0;0;65;37;1,1;1;0;340;0;0,14;0;0;0
6501416;99;361;1,6;0,3;87,9;6,4;0;0;0;65;37;1,1;1;0;340;0;0,14;0;0;0
6501502;99;336;2;0;82;0;0;0;0;4;0;0,16;1,5;0;0;0;0;0;0;0
6501505;99;116,99;4,33;4,1;15,51;0,03;63,11;13,2;8,6;102,17;9,79;0,23;100,38;0;137,7;45,71;0,05;1,01;0,18;0
6501510;99;331;0,5;0,3;81,1;0,6;0;0;0;12;3;0,1;2;0;48;0;0,03;0;0;0
6501511;99;331;0,5;0,3;81,1;0,6;0;0;0;12;3;0,1;2;0;48;0;0,03;0;0;0
6501515;99;116,99;4,33;4,1;15,51;0,03;63,11;13,2;8,6;102,17;9,79;0,23;100,38;0;137,7;45,71;0,05;1,01;0,18;0
6501516;99;336;2;0;82;0;0;0;0;4;0;0,16;1,5;0;0;0;0;0;0;0
6502001;99;396,67;12,67;6,33;73,33;2,67;0;0;0;2,93;0;6;126,67;0;0;0;0,6;5;0;29,67
6502101;99;345,8;12,92;0;70,8;6,25;0;0;0;508;0;12,5;550;0;0;0;1,08;4,58;9,17;40,42
6502102;99;365;7,2;1;83,8;4,1;0;0;0;143;11;3,1;655;0;83;15;0,76;0;0;0
6502105;99;78,24;2,42;3,06;10,46;0,17;6,02;7,2;2,08;124,57;13,22;0,22;319,33;0;156,85;30,1;0,07;0,51;0,19;0,15
6502403;1;252,49;10,17;8,22;33,73;1,75;11,05;1,73;0,58;166,42;18,91;2,22;444,42;0;140,69;33,64;0,37;0,03;0,8;1,93
6502403;2;252,49;10,17;8,22;33,73;1,75;11,05;1,73;0,58;166,42;18,91;2,22;444,42;0;140,69;33,64;0,37;0,03;0,8;1,93
6502403;4;252,49;10,17;8,22;33,73;1,75;11,05;1,73;0,58;166,42;18,91;2,22;444,42;0;140,69;33,64;0,37;0,03;0,8;1,93
6502403;5;252,49;10,17;8,22;33,73;1,75;11,05;1,73;0,58;166,42;18,91;2,22;444,42;0;140,69;33,64;0,37;0,03;0,8;1,93
6502403;99;252,49;10,17;8,22;33,73;1,75;11,05;1,73;0,58;166,42;18,91;2,22;444,42;0;140,69;33,64;0,37;0,03;0,8;1,93
6502501;99;70;12;2;74;73;0;0,21;0;521;234;40;20;0;1420;0;0;0;0,08;0
6502603;99;319,81;10,38;15,68;33,51;1,45;61,19;0,36;0;18,34;16,77;2,48;413,2;100;127,61;20,35;0,42;0,49;1,21;1,19
6503401;1;158;5,8;0,93;30,86;1,8;0;0,56;0;7;18;1,28;1;141;44;0;0,27;0;0,06;0
6503401;2;158;5,8;0,93;30,86;1,8;0;0,56;0;7;18;1,28;1;141;44;0;0,27;0;0,06;0
6503401;3;158;5,8;0,93;30,86;1,8;0;0,56;0;7;18;1,28;1;141;44;0;0,27;0;0,06;0
6503401;4;158;5,8;0,93;30,86;1,8;0;0,56;0;7;18;1,28;1;141;44;0;0,27;0;0,06;0
6503401;5;186,68;5,8;4,17;30,86;1,8;0;0,56;0;7;18;1,28;1;141;44;0;0,27;0;0,33;0
6503401;6;186,68;5,8;4,17;30,86;1,8;0;0,56;0;7;18;1,28;1;141;44;0;0,27;0;0,33;0
6503401;7;186,68;5,8;4,17;30,86;1,8;0;0,56;0;7;18;1,28;1;141;44;0;0,27;0;0,33;0
6503401;8;103,73;3,5;1,92;18,27;1,46;3,64;1,94;0;12,08;15,05;1,04;225,72;113;145,67;21,88;0,16;0,02;0,43;10,67
6503401;9;158,99;5,42;3,23;26,54;1,48;6,83;1,48;0;28,48;16,71;1,09;21,72;160;65,25;21,08;0,24;0,23;0,11;0
6503401;10;186,68;5,8;4,17;30,86;1,8;0;0,56;0;7;18;1,28;1;141;44;0;0,27;0;0,33;0
6503401;11;182,22;5,83;3,67;30,86;1,8;7,26;0,56;0;7,81;18,07;1,28;20,46;141;44,81;23,11;0,27;0,05;0,14;0
6503401;12;158;5,8;0,93;30,86;1,8;0;0,56;0;7;18;1,28;1;141;44;0;0,27;0;0,06;0
6503401;13;186,68;5,8;4,17;30,86;1,8;0;0,56;0;7;18;1,28;1;141;44;0;0,27;0;0,33;0
6503401;15;158;5,8;0,93;30,86;1,8;0;0,56;0;7;18;1,28;1;141;44;0;0,27;0;0,06;0
6503401;99;158;5,8;0,93;30,86;1,8;0;0,56;0;7;18;1,28;1;141;44;0;0,27;0;0,06;0
6503501;99;115,16;1,81;4,36;17,76;1,78;11,45;1,22;0;18,21;18,34;0,27;138,26;102;298,44;36,28;0,09;0,16;0,17;6,42
6503601;99;142,37;18,51;5,32;5,8;0,44;0;0,22;0;49,84;13,02;2,62;455,73;0;44,68;0;0,22;0;0,4;0
6503603;5;142,37;18,51;5,32;5,8;0,44;0;0,22;0;49,84;13,02;2,62;455,73;0;44,68;0;0,22;0;0,4;0
6503604;99;62;6,9;2,7;2,4;0,1;0;1,27;0;32;27;1,03;36;0;194;0;0,1;0;0,19;0
6503605;99;142,37;18,51;5,32;5,8;0,44;0;0,22;0;49,84;13,02;2,62;455,73;0;44,68;0;0,22;0;0,4;0
6503702;99;567;25,8;49,24;16,13;8,5;0;4;0;92;168;4,58;18;0;705;0;0,64;0;8,33;0
6504101;99;388;9,5;6,3;73,8;8,5;0;26,22;19,32;33,33;317;2,78;50;0;494;0,29;0,32;0;1,16;0,6
6504601;99;388;9,5;6,3;73,8;8,5;0;26,22;19,32;33,33;317;2,78;50;0;494;0,29;0,32;0;1,16;0,6
